sourceFile,minTime,maxTime,mark,count,pos,concreteness
track14,43.89054,44.15812,DOOR,22,NN,606
track14,45.87475,46.08192,KEY,8,NN,612
track14,46.83201,47.15935,GLASS,6,NN,635
track14,48.35607,48.6621,THINGS,19,NNS,NA
track14,49.71832,49.99806,THOUGHT,40,NN,274
track14,50.3057,50.69182,CHILD,6,NN,581
track14,50.84884,50.9562,I,256,NN,483
track14,53.55,53.65479,I,256,NN,483
track14,56.26393,56.63477,WORDS,12,NNS,NA
track14,56.77669,57.00421,FOOT,6,NN,558
track14,58.12544,58.49726,MOMENT,14,NN,301
track14,58.49726,59.16151,SPLASH,1,NN,NA
track15,0.72,1.04692,CHIN,3,NN,592
track15,1.50791,1.8,WATER,3,NN,616
track15,2.2928,2.68092,IDEA,9,NN,259
track15,4.46,4.89506,SEA,3,NN,596
track15,5.34571,5.74141,CASE,3,NN,548
track15,5.81243,5.90015,I,256,NN,483
track15,6.55192,7.0267,RAILWAY,2,NN,NA
track15,8.1437,8.41,ALICE,198,NN,NA
track15,8.93578,9.42,SEASIDE,1,NN,NA
track15,9.94,10.23869,LIFE,6,NN,361
track15,11.36409,11.99107,CONCLUSION,1,NN,278
track15,12.21262,12.54,WHEREVER,1,NN,NA
track15,13.79367,14.17923,COAST,1,NN,562
track15,14.60973,14.91799,NUMBER,2,NN,395
track15,15.46059,15.86532,MACHINES,1,NNS,NA
track15,16.02581,16.41,SEA,3,NN,596
track15,16.70847,17.11086,CHILDREN,5,NNS,582
track15,17.55981,17.83,SAND,1,NN,NA
track15,18.21,18.65511,SPADES,1,NNS,NA
track15,19.19528,19.45,ROW,2,NN,NA
track15,19.87,20.30121,HOUSES,1,NNS,NA
track15,21.1193,21.47,RAILWAY,2,NN,NA
track15,21.47,21.85914,STATION,1,NN,572
track15,23.98083,24.26,POOL,8,NN,573
track15,24.34333,24.74,TEARS,8,NNS,NA
track15,25.24667,25.51416,WEPT,1,NN,NA
track15,26.16691,26.371,FEET,13,NNS,642
track15,26.96869,27.11258,I,256,NN,483
track15,27.43726,27.51,I,256,NN,483
track15,28.96849,29.26735,ALICE,198,NN,NA
track15,30.94509,31.13602,WAY,38,NN,265
track15,31.52589,31.59784,I,256,NN,483
track15,32.85,32.9,I,256,NN,483
track15,34.73,35.2,TEARS,8,NNS,NA
track15,36.13599,36.35,THING,29,NN,350
track15,37.63,38.09,EVERYTHING,5,NN,NA
track15,38.49,38.91,TODAY,3,NN,NA
track15,39.96587,40.38371,SOMETHING,10,NN,NA
track15,41.29443,41.63036,POOL,8,NN,573
track15,41.94674,42.18,WAY,38,NN,265
track15,43.28,43.59,NEARER,2,NN,NA
track15,45.6,45.81925,THOUGHT,40,NN,274
track15,46.36,46.9279,WALRUS,1,NN,629
track15,47.01368,47.78055,HIPPOPOTAMUS,1,NN,NA
track15,51.79,52.12789,MOUSE,42,NN,624
track15,54.59,54.87763,USE,11,NN,NA
track15,55.19,55.4445,THOUGHT,40,NN,274
track15,55.48232,55.76457,ALICE,198,NN,NA
track15,56.48999,56.92738,MOUSE,42,NN,624
track15,56.92738,57.45,EVERYTHING,5,NN,NA
track15,58.27672,58.55406,WAY,38,NN,265
track15,59.25764,59.40338,I,256,NN,483
track16,1.06944,1.17,O,3,NN,NA
track16,1.17,1.70237,MOUSE,42,NN,624
track16,2.34,2.51431,WAY,38,NN,265
track16,2.9928,3.40951,POOL,8,NN,573
track16,3.50233,3.61,I,256,NN,483
track16,5.58798,5.6783,O,3,NN,NA
track16,5.6783,6.20847,MOUSE,42,NN,624
track16,6.31675,6.6,ALICE,198,NN,NA
track16,6.6,6.83353,THOUGHT,40,NN,274
track16,7.79722,8.01,WAY,38,NN,265
track16,8.73,9.23015,MOUSE,42,NN,624
track16,10.30822,10.50058,THING,29,NN,350
track16,13.27161,13.64,GRAMMAR,1,NN,402
track16,13.87971,14.42433,MOUSE,42,NN,624
track16,14.73344,15.21307,MOUSE,42,NN,624
track16,15.53558,16.01658,MOUSE,42,NN,624
track16,16.22607,16.69,MOUSE,42,NN,624
track16,16.80218,16.89692,O,3,NN,NA
track16,16.89692,17.38325,MOUSE,42,NN,624
track16,17.61771,17.93,MOUSE,42,NN,624
track16,21.87313,22.27,EYES,14,NNS,NA
track16,22.73,23.14,NOTHING,19,NN,NA
track16,24.94721,25.17498,THOUGHT,40,NN,274
track16,25.17498,25.6275,ALICE,198,NN,NA
track16,25.80837,25.8677,I,256,NN,483
track16,26.72,27.00005,MOUSE,42,NN,624
track16,28.05,28.59,CONQUEROR,2,NN,NA
track16,29.27,29.66017,KNOWLEDGE,3,NN,278
track16,29.75,30.29743,HISTORY,3,NN,328
track16,30.29743,30.65726,ALICE,198,NN,NA
track16,31.42,31.81932,NOTION,1,NN,NA
track16,32.43266,32.85086,ANYTHING,11,NN,NA
track16,34.62029,34.70546,OU,1,NN,NA
track16,34.88474,34.99479,MA,2,NN,NA
track16,34.99479,35.43214,CHATTE,1,NN,NA
track16,36.23,36.60974,SENTENCE,1,NN,NA
track16,37.29,37.62843,LESSON,2,NN,404
track16,37.62843,37.87429,BOOK,5,NN,609
track16,38,38.25134,MOUSE,42,NN,624
track16,38.84076,39.05512,LEAP,1,NN,389
track16,39.35019,39.74051,WATER,3,NN,616
track16,41.8,41.93,I,256,NN,483
track16,42.3098,42.75635,PARDON,4,NN,307
track16,43.04,43.3912,ALICE,198,NN,NA
track16,45.51,45.92827,FEELINGS,2,NNS,NA
track16,46.06,46.17326,I,256,NN,483
track16,47.34754,47.80402,CATS,13,NNS,NA
track16,48.37812,48.75413,CATS,13,NNS,NA
track16,49.08,49.42535,MOUSE,42,NN,624
track16,49.56507,49.82824,SHRILL,1,NN,NA
track16,50.35,50.60386,VOICE,10,NN,485
track16,51.23438,51.59913,CATS,13,NNS,NA
track16,53.43,53.80973,ALICE,198,NN,NA
track16,54.42758,54.7782,TONE,20,NN,NA
track16,56.46,56.56,I,256,NN,483
track16,56.81627,56.92059,I,256,NN,483
track16,57.6289,57.92187,CAT,26,NN,615
track16,57.92187,58.32381,DINAH,11,NN,NA
track16,58.32381,58.50454,I,256,NN,483
track16,59.13748,59.48,FANCY,4,NN,NA
track16,59.593,59.91464,CATS,13,NNS,NA
track17,0.10638,0.37732,ALICE,198,NN,NA
track17,0.8,1.03,HALF,12,NN,389
track17,3.12706,3.45,POOL,8,NN,573
track17,5.51511,5.94663,FIRE,4,NN,595
track17,6.35,6.80764,PAWS,2,NN,NA
track17,7.35333,7.764,FACE,8,NN,599
track17,9.15344,9.42,THING,29,NN,350
track17,10.64534,11.08,CAPITAL,4,NN,448
track17,11.79,12.14033,MICE,4,NN,NA
track17,12.71875,12.88915,I,256,NN,483
track17,13.24,13.73,PARDON,4,NN,307
track17,13.99,14.32617,ALICE,198,NN,NA
track17,14.84,15.08834,TIME,39,NN,343
track17,15.14401,15.41941,MOUSE,42,NN,624
track17,22.67659,23.07,MOUSE,42,NN,624
track17,24.5724,24.76934,END,8,NN,320
track17,24.99646,25.35,TAIL,7,NN,613
track17,25.8761,26.09,I,256,NN,483
track17,27.67021,27.99313,FAMILY,1,NN,525
track17,29.1302,29.60493,CATS,13,NNS,NA
track17,30.48,30.97,VULGAR,1,NN,NA
track17,30.97,31.47,THINGS,19,NNS,NA
track17,32.34,32.59063,NAME,4,NN,405
track17,33.19558,33.31,I,256,NN,483
track17,34.44,34.89867,ALICE,198,NN,NA
track17,35.27963,35.55,HURRY,5,NN,NA
track17,35.65883,35.96,CHANGE,5,NN,NA
track17,36.62544,37.38,CONVERSATION,7,NN,NA
track17,39.33,39.95562,DOGS,3,NNS,NA
track17,40.15,40.42,MOUSE,42,NN,624
track17,41.30341,41.561,ALICE,198,NN,NA
track17,43.34718,43.68736,DOG,2,NN,610
track17,43.92,44.27543,HOUSE,15,NN,608
track17,44.27543,44.364,I,256,NN,483
track17,46.32,46.78,TERRIER,1,NN,NA
track17,49.17231,49.52383,HAIR,5,NN,583
track17,50.29,50.53742,THINGS,19,NNS,NA
track17,52.67233,53.04386,DINNER,2,NN,542
track17,53.37,53.65363,SORTS,2,NNS,NA
track17,53.72,54.14,THINGS,19,NNS,NA
track17,54.28861,54.36139,I,256,NN,483
track17,54.91,55.18908,HALF,12,NN,389
track17,56.69,57.08334,FARMER,1,NN,NA
track17,59.97052,60.44047,POUNDS,1,NNS,NA
track18,1.24563,1.54003,RATS,1,NNS,NA
track18,3.15514,3.48451,ALICE,198,NN,NA
track18,4.23613,4.57809,TONE,20,NN,NA
track18,6.62,6.94,MOUSE,42,NN,624
track18,10.13,10.64767,COMMOTION,1,NN,NA
track18,10.78,11.04807,POOL,8,NN,573
track18,13.3747,13.7028,MOUSE,42,NN,624
track18,16.19208,16.52856,CATS,13,NNS,NA
track18,16.65,16.9215,DOGS,3,NNS,NA
track18,18.4,18.65964,MOUSE,42,NN,624
track18,19.52,19.8,ROUND,20,NN,438
track18,21.61224,21.90094,FACE,8,NN,599
track18,22.92,23.33,PASSION,1,NN,300
track18,23.33,23.66232,ALICE,198,NN,NA
track18,23.66232,23.86749,THOUGHT,40,NN,274
track18,25.42,25.8262,VOICE,10,NN,485
track18,26.60508,27.01046,SHORE,2,NN,574
track18,27.87095,28.41462,HISTORY,3,NN,328
track18,29.82708,29.97,I,256,NN,483
track18,29.97,30.27,HATE,1,NN,335
track18,30.27,30.57122,CATS,13,NNS,NA
track18,30.68527,31.11832,DOGS,3,NNS,NA
track18,31.69335,31.9418,TIME,39,NN,343
track18,32.53538,32.81,POOL,8,NN,573
track18,34.21277,34.56619,BIRDS,6,NNS,NA
track18,34.67681,35.11758,ANIMALS,2,NNS,NA
track18,36.6,36.94295,DUCK,3,NN,606
track18,37.11446,37.63768,DODO,13,NN,NA
track18,37.82862,38.27,LORY,7,NN,NA
track18,38.57701,38.94299,EAGLET,3,NN,NA
track18,40.10741,40.53124,CREATURES,3,NNS,NA
track18,40.60842,40.92502,ALICE,198,NN,NA
track18,41.19514,41.49454,WAY,38,NN,265
track18,41.95435,42.34172,PARTY,6,NN,496
track18,42.92077,43.27,SHORE,2,NN,574
track18,44.93255,45.32226,PARTY,6,NN,496
track18,46.24,46.59,BANK,2,NN,573
track18,46.74,47.17,BIRDS,6,NNS,NA
track18,47.76283,48.23019,FEATHERS,1,NNS,NA
track18,48.48459,49.01,ANIMALS,2,NNS,NA
track18,49.34,49.65058,FUR,3,NN,601
track18,52.03,52.55232,CROSS,1,NN,514
track18,53.88,54.25,QUESTION,12,NN,387
track18,54.33,54.7424,COURSE,10,NN,389
track19,0.2958,1.1,CONSULTATION,1,NN,NA
track19,2.58,3.01759,MINUTES,7,NNS,NA
track19,4.32956,4.73,ALICE,198,NN,NA
track19,8.48545,8.81994,LIFE,6,NN,361
track19,10.41857,10.85905,ARGUMENT,1,NN,NA
track19,11.19142,11.63825,LORY,7,NN,NA
track19,12.4577,12.91302,SULKY,2,NN,NA
track19,14.04431,14.17,I,256,NN,483
track19,16.75513,17.04719,ALICE,198,NN,NA
track19,19.87,20.16977,LORY,7,NN,NA
track19,21.89431,22.33054,AGE,2,NN,390
track19,24.42,24.74799,MOUSE,42,NN,624
track19,25.48,25.9,PERSON,3,NN,562
track19,26.06,26.63,AUTHORITY,1,NN,NA
track19,33.25437,33.62,RING,2,NN,593
track19,33.92741,34.26614,MOUSE,42,NN,624
track19,34.85101,35.15,ALICE,198,NN,NA
track19,35.46544,35.78145,EYES,14,NNS,NA
track19,38.67,39.07569,COLD,1,NN,457
track19,40.94585,41.33036,AHEM,1,NN,NA
track19,41.78,42.08305,MOUSE,42,NN,624
track19,42.92449,43.17269,AIR,6,NN,518
track19,45.28067,45.64759,THING,29,NN,350
track19,45.64759,45.85621,I,256,NN,483
track19,46.38,46.76827,SILENCE,6,NN,352
track19,46.93,47.21,ROUND,20,NN,438
track19,47.44,47.88895,PLEASE,11,NN,NA
track19,48.59,49.40706,CONQUEROR,2,NN,NA
track19,49.70327,50.18758,CAUSE,3,NN,287
track19,51.1,51.48788,POPE,1,NN,593
track19,54.61,55.13491,LEADERS,1,NNS,NA
track19,57.15704,57.92988,USURPATION,1,NN,NA
track19,59.01238,59.36587,EDWIN,2,NN,NA
track19,60.28742,60.61191,EARLS,2,NN,NA
track19,60.76325,61.18437,MERCIA,2,NN,NA
track20,0.03968,0.2297,UH,3,NN,NA
track20,0.92258,1.24467,LORY,7,NN,NA
track20,1.55622,1.95,SHIVER,1,NN,455
track20,2.10998,2.20434,I,256,NN,483
track20,2.52675,3.0325,PARDON,4,NN,307
track20,3.42707,3.78213,MOUSE,42,NN,624
track20,6.54749,7.15117,I,256,NN,483
track20,7.49256,7.82584,LORY,7,NN,NA
track20,8.62022,8.72298,I,256,NN,483
track20,8.72298,8.97716,THOUGHT,40,NN,274
track20,9.8236,10.2586,MOUSE,42,NN,624
track20,10.45884,10.59651,I,256,NN,483
track20,11.27203,11.71021,EDWIN,2,NN,NA
track20,12.62718,12.98783,EARLS,2,NN,NA
track20,13.14749,13.66497,MERCIA,2,NN,NA
track20,17.77673,18.39693,ARCHBISHOP,2,NN,NA
track20,18.56273,19.28,CANTERBURY,1,NN,NA
track20,21.82256,22.09307,DUCK,3,NN,606
track20,22.21686,22.251,I,256,NN,483
track20,23.13087,23.4311,MOUSE,42,NN,624
track20,24.68321,24.94709,COURSE,10,NN,389
track20,26.29534,26.41669,I,256,NN,483
track20,28.15352,28.72471,I,256,NN,483
track20,29.11022,29.63599,THING,29,NN,350
track20,29.92487,30.2,DUCK,3,NN,606
track20,31.33452,31.8872,FROG,3,NN,619
track20,32.15775,32.66466,WORM,1,NN,611
track20,33.02282,33.44856,QUESTION,12,NN,387
track20,34.3298,34.97618,ARCHBISHOP,2,NN,NA
track20,35.97,36.26,MOUSE,42,NN,624
track20,37.16015,37.68988,QUESTION,12,NN,387
track20,41.03288,41.4297,EDGAR,1,NN,NA
track20,43.61418,44.09838,CROWN,1,NN,586
track20,44.85458,45.40105,CONDUCT,1,NN,NA
track20,47.02891,47.54292,INSOLENCE,1,NN,248
track20,47.91052,48.4906,NORMANS,1,NNS,NA
track20,51.58001,52.0232,ALICE,198,NN,NA
track20,54.23665,54.61589,ALICE,198,NN,NA
track20,55.42586,55.74835,TONE,20,NN,NA
track21,0.50185,1.12496,CASE,3,NN,548
track21,1.67115,2.03089,DODO,13,NN,NA
track21,3.28,3.48924,FEET,13,NNS,642
track21,3.66,3.83793,I,256,NN,483
track21,4.65689,5.1,MEETING,1,NN,403
track21,5.1,5.78,ADJOURN,1,NN,NA
track21,6.62815,7.37,ADOPTION,1,NN,NA
track21,8.56885,9.31,REMEDIES,1,NNS,NA
track21,11.14608,11.49624,EAGLET,3,NN,NA
track21,11.73311,11.82871,I,256,NN,483
track21,12.46037,12.84863,MEANING,3,NN,NA
track21,12.98,13.24266,HALF,12,NN,389
track21,13.75,14.12138,WORDS,12,NNS,NA
track21,14.69,14.78,I,256,NN,483
track21,16.90387,17.22,EAGLET,3,NN,NA
track21,18.04,18.27,HEAD,19,NN,603
track21,18.74117,19.18,SMILE,1,NN,514
track21,19.91,20.22608,BIRDS,6,NNS,NA
track21,21.42301,21.73903,I,256,NN,483
track21,23.24903,23.68346,DODO,13,NN,NA
track21,24.39717,24.73258,TONE,20,NN,NA
track21,25.95022,26.23824,THING,29,NN,350
track21,27.78736,28.32954,CAUCUS,2,NN,402
track21,28.32954,28.72,RACE,5,NN,463
track21,29.33,29.84041,CAUCUS,2,NN,402
track21,29.84041,30.19,RACE,5,NN,463
track21,30.49331,30.91,ALICE,198,NN,NA
track21,33.08642,33.46,DODO,13,NN,NA
track21,34.57,34.86012,THOUGHT,40,NN,274
track21,35.08778,35.64166,SOMEBODY,2,NN,NA
track21,38.22,38.58881,ANYTHING,11,NN,NA
track21,39.67641,40.05856,DODO,13,NN,NA
track21,40.69007,40.99,WAY,38,NN,265
track21,44.28277,44.52,THING,29,NN,350
track21,45.13,45.41,WINTER,1,NN,499
track21,45.41,45.68073,DAY,11,NN,477
track21,45.94612,46.00438,I,256,NN,483
track21,46.76606,47.13584,DODO,13,NN,NA
track21,49.15,49.44069,RACE,5,NN,463
track21,49.44069,49.82345,COURSE,10,NN,389
track21,50.00645,50.26,SORT,9,NN,NA
track21,50.36642,50.74438,CIRCLE,1,NN,515
track21,51.45,51.84284,SHAPE,1,NN,452
track21,52.25,52.79708,MATTER,5,NN,439
track21,53.95843,54.34,PARTY,6,NN,496
track21,55.2677,55.63,COURSE,10,NN,389
track22,8.39,8.68,RACE,5,NN,463
track22,11.13983,11.42966,HALF,12,NN,389
track22,11.52,11.78,HOUR,1,NN,375
track22,14.18642,14.58,DODO,13,NN,NA
track22,15.73,16.08388,RACE,5,NN,463
track22,17.94991,18.17665,ROUND,20,NN,438
track22,20.85408,21.30418,QUESTION,12,NN,387
track22,21.36671,21.74722,DODO,13,NN,NA
track22,23.26048,23.49,DEAL,7,NN,342
track22,23.60843,24.01394,THOUGHT,40,NN,274
track22,25.15528,25.52838,TIME,39,NN,343
track22,25.90876,26.31,FINGER,3,NN,NA
track22,27.03859,27.52,FOREHEAD,1,NN,590
track22,27.69655,28.15898,POSITION,1,NN,351
track22,30.16344,30.56472,PICTURES,4,NNS,NA
track22,31.131,31.3,WHILE,12,NN,204
track22,31.38,31.72,REST,1,NN,351
track22,32.21966,32.78595,SILENCE,6,NN,352
track22,33.7,34.0368,DODO,13,NN,NA
track22,34.6303,35.16738,EVERYBODY,2,NN,NA
track22,36.90806,37.53,PRIZES,5,NNS,NA
track22,38.47537,39.0638,PRIZES,5,NNS,NA
track22,39.35812,39.77591,CHORUS,3,NN,NA
track22,39.97501,40.35262,VOICES,1,NNS,NA
track22,41.62294,42.12,COURSE,10,NN,389
track22,42.63107,42.99,DODO,13,NN,NA
track22,43.61672,44.00191,ALICE,198,NN,NA
track22,44.35314,44.68423,FINGER,3,NN,NA
track22,45.46752,45.85,PARTY,6,NN,496
track22,46.72951,46.96535,ROUND,20,NN,438
track22,48.61039,48.9,WAY,38,NN,265
track22,49.1459,49.6173,PRIZES,5,NNS,NA
track22,49.68672,50.2946,PRIZES,5,NNS,NA
track22,50.41106,50.7634,ALICE,198,NN,NA
track22,51.28,51.56,IDEA,9,NN,259
track22,52.77,53.42801,DESPAIR,1,NN,279
track22,53.90257,54.15269,HAND,8,NN,604
track22,54.32341,54.7833,POCKET,5,NN,578
track22,55.8884,56.47,COMFIT,2,NN,NA
track22,57.41595,57.64939,WATER,3,NN,616
track22,59.47953,59.70552,ROUND,20,NN,438
track22,59.80142,60.31387,PRIZES,5,NNS,NA
track23,1.74,2.09769,ROUND,20,NN,438
track23,3.23,3.63,PRIZE,1,NN,474
track23,5.08264,5.48584,MOUSE,42,NN,624
track23,5.90798,6.76,COURSE,10,NN,389
track23,6.92948,7.26,DODO,13,NN,NA
track23,10.22588,10.89141,POCKET,5,NN,578
track23,12.15081,12.5202,ALICE,198,NN,NA
track23,13.12218,13.66,THIMBLE,4,NN,529
track23,13.89,14.23,ALICE,198,NN,NA
track23,14.91753,15.1,HAND,8,NN,604
track23,16.32308,16.72,DODO,13,NN,NA
track23,17.79,18.08,ROUND,20,NN,438
track23,19.18,19.39,WHILE,12,NN,204
track23,19.48,19.90963,DODO,13,NN,NA
track23,21.20366,21.62784,THIMBLE,4,NN,529
track23,23.02,23.75555,ACCEPTANCE,1,NN,NA
track23,25.20664,25.8,THIMBLE,4,NN,529
track23,27.65903,28.09,SPEECH,3,NN,453
track23,29.18577,29.49,ALICE,198,NN,NA
track23,29.49,29.71109,THOUGHT,40,NN,274
track23,29.96,30.24,THING,29,NN,350
track23,35.55,35.95771,ANYTHING,11,NN,NA
track23,38.21769,38.61,THIMBLE,4,NN,529
track23,39.37,39.76992,SOLEMN,3,NN,NA
track23,41.01709,41.2983,THING,29,NN,350
track23,41.98479,42.57671,COMFIT,2,NN,NA
track23,43.67834,44.07796,NOISE,3,NN,NA
track23,44.19,44.86095,CONFUSION,1,NN,282
track23,45.53,45.84304,BIRDS,6,NNS,NA
track23,48.5,48.78,ONES,1,NNS,NA
track23,54.17,54.52,RING,2,NN,593
track23,55.13,55.43,MOUSE,42,NN,624
track23,55.92901,56.30315,SOMETHING,10,NN,NA
track23,57.77715,58.30587,HISTORY,3,NN,328
track23,58.92493,59.33393,ALICE,198,NN,NA
track24,0.25541,0.50787,MINE,3,NN,452
track24,1.56575,2.08,TALE,2,NN,352
track24,2.37,2.73393,MOUSE,42,NN,624
track24,3.25705,3.61304,ALICE,198,NN,NA
track24,5.34,5.61698,TAIL,7,NN,613
track24,6.46568,6.84622,ALICE,198,NN,NA
track24,8.72631,9.07247,TAIL,7,NN,613
track24,13.09642,13.33983,WHILE,12,NN,204
track24,13.41115,13.70355,MOUSE,42,NN,624
track24,14.95738,15.37935,IDEA,9,NN,259
track24,15.68315,16.14027,TALE,2,NN,352
track24,16.65109,16.96351,SOMETHING,10,NN,NA
track24,17.79102,18.35,FURY,2,NN,305
track24,19.11284,19.63886,MOUSE,42,NN,624
track24,20.74226,21.2611,HOUSE,15,NN,608
track24,22.5052,22.91675,LAW,1,NN,349
track24,23.35821,23.47505,I,256,NN,483
track24,25.92134,26.5,DENIAL,1,NN,272
track24,27.35982,27.83617,TRIAL,2,NN,446
track24,29.11208,29.51385,MORNING,4,NN,515
track24,29.74003,30.16697,NOTHING,19,NN,NA
track24,31.2778,31.72255,MOUSE,42,NN,624
track24,32.05218,32.63965,CUR,1,NN,NA
track24,33.24703,33.8456,TRIAL,2,NN,446
track24,35.08441,35.53175,JURY,2,NN,540
track24,35.66471,36.12884,JUDGE,2,NN,506
track24,37.42,37.82266,BREATH,1,NN,479
track24,38.62,39.08488,JUDGE,2,NN,506
track24,39.45252,40.00002,JURY,2,NN,540
track24,41.10744,41.56051,FURY,2,NN,305
track24,42.93701,43.51744,CAUSE,3,NN,287
track24,43.80684,44.21335,CONDEMN,1,NN,NA
track24,44.48032,44.8557,DEATH,1,NN,365
track24,46.78436,47.07764,MOUSE,42,NN,624
track24,47.24452,47.54711,ALICE,198,NN,NA
track24,49.70394,49.81273,I,256,NN,483
track24,50.21,50.72304,PARDON,4,NN,307
track24,50.9428,51.27741,ALICE,198,NN,NA
track24,53.09872,53.53,BEND,2,NN,NA
track24,53.53,53.64466,I,256,NN,483
track24,54.32442,54.4307,I,256,NN,483
track24,55.75337,56.05817,MOUSE,42,NN,624
track24,57.00484,57.36972,KNOT,2,NN,NA
track24,57.72549,58.07112,ALICE,198,NN,NA
track24,61.1,61.34,HELP,4,NN,320
track25,0.37399,0.44451,I,256,NN,483
track25,0.78532,1.08246,NOTHING,19,NN,NA
track25,1.34144,1.72222,SORT,9,NN,NA
track25,2.2,2.62,MOUSE,42,NN,624
track25,5.88921,6.65984,NONSENSE,2,NN,256
track25,7.07406,7.15,I,256,NN,483
track25,8.6611,9.04,ALICE,198,NN,NA
track25,11.58,11.89256,MOUSE,42,NN,624
track25,12.79,13.27,REPLY,2,NN,NA
track25,13.63,13.99811,PLEASE,11,NN,NA
track25,15.05,15.62683,STORY,6,NN,427
track25,15.7138,16.02733,ALICE,198,NN,NA
track25,17.24195,17.65586,OTHERS,1,NNS,NA
track25,18.39124,18.93,CHORUS,3,NN,NA
track25,19.2805,19.60109,PLEASE,11,NN,NA
track25,20.47,20.81978,MOUSE,42,NN,624
track25,21.56,21.87,HEAD,19,NN,603
track25,23.50058,23.8908,QUICKER,1,NN,NA
track25,24.3,24.74,PITY,1,NN,303
track25,26.33289,26.76975,LORY,7,NN,NA
track25,29.02005,29.50974,CRAB,2,NN,626
track25,29.85996,30.63614,OPPORTUNITY,5,NN,306
track25,31.30799,31.7111,DAUGHTER,1,NN,NA
track25,33.44145,33.88295,LESSON,2,NN,404
track25,35.57,36.09179,TEMPER,3,NN,353
track25,36.78,37.09666,TONGUE,1,NN,634
track25,37.09666,37.58,MA,2,NN,NA
track25,38.17031,38.45471,CRAB,2,NN,626
track25,40.58896,41.05224,PATIENCE,1,NN,266
track25,41.28,41.81,OYSTER,1,NN,573
track25,42.01962,42.09484,I,256,NN,483
track25,42.30873,42.39,I,256,NN,483
track25,42.80015,43.31811,DINAH,11,NN,NA
track25,43.63307,43.77998,I,256,NN,483
track25,44.04056,44.19686,I,256,NN,483
track25,44.99649,45.33026,ALICE,198,NN,NA
track25,46.41585,46.83,NOBODY,3,NN,NA
track25,49.50697,49.91557,DINAH,11,NN,NA
track25,50.30778,50.44175,I,256,NN,483
track25,50.74731,51.11,VENTURE,2,NN,NA
track25,51.69,52.41,QUESTION,12,NN,387
track25,52.94656,53.28,LORY,7,NN,NA
track25,53.48247,53.8117,ALICE,198,NN,NA
track25,56.64,57.06605,PET,1,NN,557
track25,57.62348,58.01248,CAT,26,NN,615
track25,58.88987,59.38,CAPITAL,4,NN,448
track25,60.07503,60.39,MICE,4,NN,NA
track26,0.38,0.48,I,256,NN,483
track26,1.72796,2.37111,BIRDS,6,NNS,NA
track26,3.3359,3.66389,BIRD,1,NN,602
track26,5.02,5.33,SPEECH,3,NN,453
track26,6.43,7.05399,SENSATION,1,NN,265
track26,7.46976,7.9896,PARTY,6,NN,496
track26,8.52,8.89707,BIRDS,6,NNS,NA
track26,10.44838,11.04625,MAGPIE,1,NN,NA
track26,13.7107,13.98,I,256,NN,483
track26,15.31,15.66189,HOME,5,NN,539
track26,15.77,16.02906,NIGHT,4,NN,496
track26,16.02906,16.33135,AIR,6,NN,518
track26,17.11996,17.51585,THROAT,1,NN,578
track26,17.92929,18.39983,CANARY,1,NN,577
track26,19.64539,19.9179,VOICE,10,NN,485
track26,20.245,20.7108,CHILDREN,5,NNS,582
track26,22.39491,22.77528,TIME,39,NN,343
track26,23.3045,23.60805,BED,1,NN,635
track26,24.28,24.99593,PRETEXTS,1,NNS,NA
track26,26.13568,26.53129,ALICE,198,NN,NA
track26,27.69351,27.79,I,256,NN,483
track26,27.99929,28.11,I,256,NN,483
track26,28.93527,29.49461,DINAH,11,NN,NA
track26,31.23848,31.57458,TONE,20,NN,NA
track26,31.67892,31.99049,NOBODY,3,NN,NA
track26,34.73651,34.98,CAT,26,NN,615
track26,35.13,35.58108,WORLD,5,NN,532
track26,36.30693,36.8985,DINAH,11,NN,NA
track26,37.10586,37.14794,I,256,NN,483
track26,37.5187,37.63443,I,256,NN,483
track26,39.70837,40.08,ALICE,198,NN,NA
track26,44.28485,44.62438,WHILE,12,NN,204
track26,46.27359,46.85895,PATTERING,2,NN,NA
track26,46.98055,47.47359,FOOTSTEPS,1,NNS,NA
track26,47.65316,48.21,DISTANCE,3,NN,353
track26,49.50429,49.69791,HALF,12,NN,389
track26,50.38992,50.72965,MOUSE,42,NN,624
track26,51.39986,51.78101,MIND,9,NN,333
track26,53.15599,53.62,STORY,6,NN,427
track26,54.68592,55.08705,RABBIT,16,NN,635
track26,59.74871,60.2,SOMETHING,10,NN,NA
track27,2.21,2.8027,DUCHESS,17,NN,568
track27,2.98,3.52811,DUCHESS,17,NN,568
track27,4.26,4.79901,PAWS,2,NN,NA
track27,5.3,5.60656,FUR,3,NN,601
track27,5.77,6.35032,WHISKERS,2,NNS,NA
track27,8.32,8.82237,FERRETS,2,NNS,NA
track27,8.93619,9.49197,FERRETS,2,NNS,NA
track27,10.09,10.22,I,256,NN,483
track27,10.89,11,I,256,NN,483
track27,11.70627,12.02496,ALICE,198,NN,NA
track27,12.56,12.95367,MOMENT,14,NN,301
track27,13.97,14.42725,FAN,10,NN,557
track27,14.7,15.0381,PAIR,5,NN,377
track27,15.39708,15.57552,KID,5,NN,536
track27,15.57552,16.00914,GLOVES,10,NNS,NA
track27,21.28079,21.85,EVERYTHING,5,NN,NA
track27,23.18,23.51,SWIM,1,NN,482
track27,23.65003,23.99,POOL,8,NN,573
